,adj.P.Val,P.Value,t,B,logFC
DFNA5,0.7076,0.21228692,1.3074326,-5.1919,0.35046027
MRPS11,0.7076,0.21232459,-1.3073186,-5.1921,-0.23933646
RRAGC,0.7076,0.21225467,1.3075303,-5.1918,0.28734424
SNAPC4,0.7081,0.21252629,1.3067082,-5.1928,0.40612335
BRD4,0.7083,0.21294316,1.3054481,-5.1942,0.39767483
DNAAF2,0.7083,0.21289799,-1.3055846,-5.1941,-0.35306409
FAM124B,0.7083,0.21261894,-1.306428,-5.1931,-0.78129661
PTX3,0.7083,0.2128509,-1.3057268,-5.1939,-0.64986009
SERPINA1,0.7083,0.21289169,-1.3056036,-5.194,-0.46039486
SMAD5,0.7083,0.21289056,-1.305607,-5.194,-0.21732831
WWOX,0.7083,0.21280165,1.3058756,-5.1937,1.28757909
OSBPL11,0.7085,0.21305347,-1.305115,-5.1946,-0.66585897
KDM4B,0.7089,0.21338623,1.304111,-5.1958,0.29398894
RPS29,0.7089,0.2132858,-1.3044139,-5.1954,-0.20857362
ZHX2,0.7089,0.21338727,1.3041079,-5.1958,0.38564102
ZNF184,0.7089,0.21333673,-1.3042603,-5.1956,-0.50796657
CDC34,0.709,0.21348073,1.3038261,-5.1961,0.26837592
RDH11,0.7091,0.21356238,-1.30358,-5.1964,-0.34945806
LDLRAD4,0.7098,0.21385497,-1.3026989,-5.1974,-0.54595713
STX3,0.7098,0.21386673,-1.3026635,-5.1975,-0.36108654
LHCGR,0.7103,0.21408682,1.3020013,-5.1982,0.92314578
PUM1,0.7105,0.21419787,1.3016674,-5.1986,0.25527558
LMOD3,0.711,0.2144385,1.3009443,-5.1995,0.59578985
ZNF471,0.711,0.21442113,-1.3009965,-5.1994,-0.40404921
ALKBH8,0.7111,0.21539136,-1.2980875,-5.2028,-0.41882963
CAMK2A,0.7111,0.21464846,1.300314,-5.2002,0.61195481
CSK,0.7111,0.21558798,-1.2974993,-5.2035,-0.38827023
DNM2,0.7111,0.21547381,1.2978408,-5.2031,0.37691642
FBXO2,0.7111,0.21503062,1.2991679,-5.2015,0.42303268
LAMA2,0.7111,0.21519804,1.2986663,-5.2021,0.43499262
MAP3K3,0.7111,0.21560448,1.2974499,-5.2035,0.73657414
PATJ,0.7111,0.2152974,1.2983688,-5.2024,0.69114493
PIGP,0.7111,0.2155771,-1.2975318,-5.2034,-0.63992027
PIGS,0.7111,0.21539702,1.2980706,-5.2028,0.35236783
PLA2G6,0.7111,0.21482731,1.2997774,-5.2008,0.83092075
PYCR2,0.7111,0.21479911,1.299862,-5.2007,0.40739538
RCOR3,0.7111,0.2156105,1.297432,-5.2035,0.22838485
SART3,0.7111,0.21488479,1.299605,-5.201,0.60122361
SETD6,0.7111,0.21527635,1.2984318,-5.2024,0.40070228
STX16,0.7111,0.21548187,1.2978167,-5.2031,0.23504599
TMEM86B,0.7111,0.21489126,-1.2995856,-5.201,-0.49908779
VIMP,0.7111,0.21473257,-1.3000616,-5.2005,-0.30299102
ZNF696,0.7111,0.21529651,1.2983714,-5.2024,0.25482607
ACAD11,0.7113,0.21678872,1.2939163,-5.2076,0.24821007
ADCY6,0.7113,0.2157833,1.2969154,-5.2041,0.38316164
BCAS2,0.7113,0.21679136,-1.2939084,-5.2076,-0.91247418
C3orf38,0.7113,0.21624102,1.2955486,-5.2057,0.4272597
CCNL1,0.7113,0.21626736,-1.2954701,-5.2058,-0.51580101
CGB8,0.7113,0.2165373,-1.2946652,-5.2067,-0.39981179
CRNKL1,0.7113,0.21642183,1.2950094,-5.2063,0.40254262
FAM168B,0.7113,0.21643762,1.2949623,-5.2064,0.40418224
FBXW5,0.7113,0.21604105,1.2961455,-5.205,0.37371623
GPHN,0.7113,0.21639347,1.295094,-5.2062,0.32277924
IL17RA,0.7113,0.21672624,1.2941023,-5.2074,1.00461049
ITSN1,0.7113,0.21679077,1.2939102,-5.2076,0.26091702
MED15,0.7113,0.21645528,1.2949097,-5.2064,0.62305136
PDE5A,0.7113,0.21645198,1.2949195,-5.2064,0.39509953
SLC8B1,0.7113,0.21659531,-1.2944923,-5.2069,-0.34786029
SPI1,0.7113,0.21647468,-1.2948518,-5.2065,-0.54898259
SYMPK,0.7113,0.21666605,1.2942816,-5.2072,0.7270126
TBC1D14,0.7113,0.21588163,1.2966216,-5.2045,0.34658537
UNC119,0.7113,0.21600833,-1.2962432,-5.2049,-0.71843845
ADAT2,0.7119,0.21729348,-1.2924148,-5.2093,-0.32451382
ADIRF,0.7119,0.21816965,-1.2898151,-5.2123,-0.48822738
AKAP7,0.7119,0.21785052,-1.2907611,-5.2112,-0.36834787
C1orf106,0.7119,0.21798185,1.2903717,-5.2117,0.57737777
CD36,0.7119,0.21727951,-1.2924563,-5.2093,-0.43923089
CDH5,0.7119,0.21842289,-1.2890653,-5.2132,-0.35279653
DSC2,0.7119,0.21843922,1.289017,-5.2132,0.2897897
EFCAB6,0.7119,0.21813502,-1.2899177,-5.2122,-0.31892203
ELP5,0.7119,0.21788422,1.2906611,-5.2114,0.29712085
FAM69B,0.7119,0.217234,1.2925916,-5.2091,0.46323178
GDI1,0.7119,0.21715502,1.2928264,-5.2089,0.26774036
GGT7,0.7119,0.21783319,1.2908125,-5.2112,0.96860177
HOPX,0.7119,0.21791987,-1.2905554,-5.2115,-1.34163608
IMPA2,0.7119,0.21851772,-1.2887847,-5.2135,-0.38768255
MTCL1,0.7119,0.21769175,1.2912321,-5.2107,0.75084213
MYNN,0.7119,0.21807378,-1.2900992,-5.212,-0.23772343
NRDE2,0.7119,0.21754687,1.2916621,-5.2102,0.39157406
OPN1MW2,0.7119,0.21845915,-1.288958,-5.2133,-0.80469173
ORC5,0.7119,0.21825235,-1.2895702,-5.2126,-0.23900919
PFKFB2,0.7119,0.21835118,1.2892776,-5.2129,0.34542139
RANGAP1,0.7119,0.21791841,-1.2905597,-5.2115,-0.51572514
RFFL,0.7119,0.21791047,1.2905833,-5.2114,0.3108601
RPS27A,0.7119,0.21815614,-1.2898552,-5.2123,-0.37055493
TBCD,0.7119,0.21821727,-1.2896741,-5.2125,-0.28848172
TECPR1,0.7119,0.21813926,1.2899052,-5.2122,0.46708126
TMEM179B,0.7119,0.21811101,-1.2899889,-5.2121,-0.21101316
AGPAT1,0.7121,0.21868364,1.288294,-5.2141,0.39862853
FAT1,0.7121,0.21865301,1.2883845,-5.214,0.2749324
LTF,0.7124,0.21882062,-1.287889,-5.2145,-0.81484945
MUTYH,0.7124,0.21888351,-1.2877032,-5.2148,-0.31821978
RGL2,0.7125,0.21913318,-1.2869659,-5.2156,-0.23661758
SCLT1,0.7125,0.21904159,1.2872363,-5.2153,0.31962682
SOX8,0.7125,0.21907436,1.2871395,-5.2154,0.28998344
ATP5J2,0.7126,0.21993399,-1.2846054,-5.2183,-0.24078649
BMP2K,0.7126,0.2202987,1.2835326,-5.2196,0.49427692
C20orf27,0.7126,0.22040404,-1.283223,-5.2199,-0.56242088
CRACR2B,0.7126,0.22059796,-1.2826534,-5.2206,-0.35258343
DCP2,0.7126,0.21956894,-1.2856805,-5.2171,-0.22709244
FAM110B,0.7126,0.21975478,1.285133,-5.2177,0.30557883
GPATCH2,0.7126,0.22045563,-1.2830714,-5.2201,-0.20554147
ITIH2,0.7126,0.22026127,1.2836426,-5.2194,0.49034982
KCTD11,0.7126,0.22047213,1.283023,-5.2201,0.68679283
LGALSL,0.7126,0.21987823,-1.2847695,-5.2181,-0.35795691
LPCAT2,0.7126,0.21938307,-1.2862286,-5.2165,-0.44465762
LRRFIP1,0.7126,0.22040621,1.2832166,-5.2199,0.70852223
MTG1,0.7126,0.21986103,-1.2848201,-5.2181,-0.57496484
NRBP2,0.7126,0.22051089,1.2829091,-5.2203,0.28889478
PARVG,0.7126,0.21942339,-1.2861096,-5.2166,-0.60709993
PGLS,0.7126,0.21931338,1.2864341,-5.2162,0.2874604
PROM1,0.7126,0.22019017,1.2838517,-5.2192,0.3957244
RPLP1,0.7126,0.21981445,-1.2849573,-5.2179,-0.76213599
SATB1,0.7126,0.21999733,1.2844189,-5.2185,0.63552557
SRRM1,0.7126,0.22053152,1.2828485,-5.2203,0.25280182
TCF7L2,0.7126,0.22064928,1.2825027,-5.2207,0.51096982
TMEM254,0.7126,0.22048752,-1.2829778,-5.2202,-0.33602532
UACA,0.7126,0.22051538,1.2828959,-5.2203,0.52955622
UIMC1,0.7126,0.21979054,1.2850277,-5.2178,0.19789382
ZUFSP,0.7126,0.22062366,-1.2825779,-5.2207,-0.34019353
PDE7B,0.7127,0.22074672,-1.2822167,-5.2211,-0.47690281
ADD1,0.7128,0.22106735,1.2812763,-5.2221,0.23403356
CCDC191,0.7128,0.22104701,1.2813359,-5.2221,0.4041496
POLQ,0.7128,0.22100493,1.2814593,-5.2219,0.44485067
RHOT1,0.7128,0.22089799,-1.2817729,-5.2216,-0.39851994
KLHDC10,0.7129,0.22118321,1.2809367,-5.2225,0.56595085
KRTCAP3,0.7129,0.22118951,1.2809183,-5.2226,0.61226244
ADAMTSL2,0.7134,0.22237042,1.2774655,-5.2265,0.68081509
CNKSR3,0.7134,0.22156067,1.2798315,-5.2238,0.29347219
CSNK1E,0.7134,0.22222324,-1.277895,-5.226,-0.32962817
CSRP2,0.7134,0.22197143,-1.2786304,-5.2252,-0.30932507
EPDR1,0.7134,0.22216974,1.2780512,-5.2258,0.32501356
EXOSC5,0.7134,0.22190001,-1.2788391,-5.2249,-0.31231887
FAM214A,0.7134,0.22147506,1.280082,-5.2235,0.57117334
GNE,0.7134,0.22184814,1.2789907,-5.2248,0.223561
MCEE,0.7134,0.22191923,-1.278783,-5.225,-0.37799893
NSMCE1,0.7134,0.22235311,-1.277516,-5.2264,-0.26561756
PCSK7,0.7134,0.22150538,1.2799933,-5.2236,0.27075851
PRPF38B,0.7134,0.22165639,1.2795514,-5.2241,0.58306785
RNF185,0.7134,0.22230293,1.2776624,-5.2263,0.42141887
SGK1,0.7134,0.22141963,-1.2802443,-5.2233,-0.46567804
VWC2,0.7134,0.22175321,1.2792683,-5.2244,0.50812954
YTHDF3,0.7134,0.22187797,-1.2789035,-5.2249,-0.32975811
ZNF160,0.7134,0.22232482,1.2775985,-5.2264,0.55713487
ZNF37A,0.7134,0.22229324,-1.2776907,-5.2262,-0.42672132
RAB4B,0.7135,0.22244139,-1.2772584,-5.2267,-0.40845685
ADCY5,0.7139,0.22289917,1.2759242,-5.2283,0.48422746
AP3D1,0.7139,0.22738537,1.2629628,-5.243,0.28768572
ARHGAP1,0.7139,0.22528168,1.2690152,-5.2361,0.35251205
ARID1A,0.7139,0.22586041,1.2673457,-5.238,0.31727832
ARRB1,0.7139,0.22454228,-1.2711532,-5.2337,-0.36061744
ASB12,0.7139,0.22810431,-1.2609045,-5.2454,-0.41080911
ATP6V1A,0.7139,0.22289034,-1.2759499,-5.2282,-0.22237346
ATXN10,0.7139,0.22538599,1.2687141,-5.2365,0.2618639
BCAS3,0.7139,0.22504899,1.2696874,-5.2354,0.46582346
BCORL1,0.7139,0.22615312,1.2665026,-5.239,0.42550657
BOLA3,0.7139,0.22797899,-1.2612629,-5.2449,-0.26924111
C14orf28,0.7139,0.22620207,1.2663617,-5.2392,0.39207115
C19orf12,0.7139,0.2282757,-1.2604146,-5.2459,-0.2381315
C2orf83,0.7139,0.22661789,-1.2651657,-5.2405,-0.63730227
CACNA1C,0.7139,0.2276475,1.2622117,-5.2439,0.37565877
CALML6,0.7139,0.22371585,1.2735494,-5.231,0.56540503
CCZ1B,0.7139,0.2264531,-1.2656395,-5.24,-0.57757589
CLGN,0.7139,0.22556782,-1.2681894,-5.2371,-0.91774889
CMC1,0.7139,0.22724785,-1.2633571,-5.2426,-0.37812057
COX7A1,0.7139,0.22784469,-1.2616472,-5.2445,-0.21412809
CPNE9,0.7139,0.22803541,1.2611015,-5.2451,0.32364001
CRMP1,0.7139,0.22803801,-1.2610941,-5.2451,-0.64228352
CYP4F12,0.7139,0.22700944,1.2640411,-5.2418,0.66411676
EAF2,0.7139,0.22716743,-1.2635877,-5.2423,-0.92882085
EFNA4,0.7139,0.2265916,-1.2652413,-5.2404,-0.39652436
ELOVL1,0.7139,0.22723992,-1.2633798,-5.2425,-0.2449572
EPM2A,0.7139,0.22734065,1.263091,-5.2429,0.27237717
ERH,0.7139,0.22462335,-1.2709185,-5.234,-0.28164809
EXOC4,0.7139,0.22565191,1.2679468,-5.2374,0.21080604
FAM107A,0.7139,0.22779875,-1.2617787,-5.2444,-0.32798245
FAM109B,0.7139,0.2268897,-1.2643849,-5.2414,-0.44556325
FAM131A,0.7139,0.22826053,-1.260458,-5.2459,-0.32110714
FDPS,0.7139,0.22445815,-1.2713968,-5.2334,-0.61832998
GNG7,0.7139,0.22686351,1.26446,-5.2413,0.35311126
GPR158,0.7139,0.22417574,-1.2722151,-5.2325,-0.75524714
GSN,0.7139,0.22638523,1.2658347,-5.2398,0.60681175
HAGHL,0.7139,0.22607811,-1.2667186,-5.2388,-0.63622466
HDAC9,0.7139,0.22438133,1.2716193,-5.2332,0.78779043
HSPA8,0.7139,0.22638671,1.2658304,-5.2398,0.20431112
INO80E,0.7139,0.2273212,1.2631467,-5.2428,0.50933884
IRF1,0.7139,0.22440301,-1.2715565,-5.2333,-0.59024167
KBTBD4,0.7139,0.22419089,1.2721711,-5.2326,0.35425321
KRAS,0.7139,0.22535827,-1.2687941,-5.2364,-0.39401153
LMNA,0.7139,0.22407752,-1.2724999,-5.2322,-0.41554064
LTBP1,0.7139,0.22384456,1.2731757,-5.2314,0.95004826
MFSD7,0.7139,0.22553098,-1.2682956,-5.237,-0.57133021
MUCL1,0.7139,0.22821262,-1.2605949,-5.2457,-0.43492261
MVB12A,0.7139,0.22764232,-1.2622266,-5.2439,-0.36476789
NAA20,0.7139,0.22392235,-1.27295,-5.2317,-0.2192973
NAA38,0.7139,0.22340458,-1.2744537,-5.2299,-0.28451127
NDRG4,0.7139,0.22792705,1.2614115,-5.2448,0.36994134
NOL11,0.7139,0.22804652,-1.2610698,-5.2452,-0.22529934
NR1H3,0.7139,0.22743702,-1.2628147,-5.2432,-0.42034397
NUDCD3,0.7139,0.22786964,1.2615758,-5.2446,0.34005693
OXSM,0.7139,0.22813948,-1.260804,-5.2455,-0.2754971
PARM1,0.7139,0.22427439,1.2719291,-5.2328,0.3989267
PARVB,0.7139,0.22688876,-1.2643876,-5.2414,-0.29718629
PDZD4,0.7139,0.22763587,1.262245,-5.2438,1.03277681
PLPP7,0.7139,0.22445018,1.2714199,-5.2334,0.36528595
PLPPR2,0.7139,0.22526503,1.2690633,-5.2361,0.50160025
POLR2K,0.7139,0.22740552,-1.262905,-5.2431,-0.78752807
PPARGC1B,0.7139,0.22585522,1.2673607,-5.238,0.58313227
PPP2R1B,0.7139,0.22399523,1.2727385,-5.2319,0.4788513
PXMP2,0.7139,0.22821526,-1.2605873,-5.2457,-0.49793734
PXYLP1,0.7139,0.2265096,1.265477,-5.2402,0.57087091
RAB7A,0.7139,0.22800498,1.2611886,-5.245,0.2045151
RAB9A,0.7139,0.22534112,-1.2688436,-5.2363,-0.2687447
RASSF8,0.7139,0.2238545,-1.2731469,-5.2314,-0.33655132
RBFOX1,0.7139,0.22333431,-1.274658,-5.2297,-0.41179192
RPL32,0.7139,0.22518932,1.269282,-5.2358,0.29573801
RPS3,0.7139,0.2240373,-1.2726165,-5.232,-0.30677001
SAE1,0.7139,0.22518686,1.2692891,-5.2358,0.19625953
SLC36A1,0.7139,0.22830772,-1.2603231,-5.246,-0.43729807
SNX33,0.7139,0.22566811,1.2679001,-5.2374,0.4025674
SOX4,0.7139,0.2247283,1.2706148,-5.2343,0.41024389
SPP1,0.7139,0.22428149,1.2719086,-5.2329,1.8811825
SSBP2,0.7139,0.22369111,1.2736212,-5.2309,0.24759917
STIL,0.7139,0.22388021,1.2730723,-5.2315,0.39309655
TBC1D13,0.7139,0.22428617,1.271895,-5.2329,0.32324513
TBC1D25,0.7139,0.22784366,1.2616501,-5.2445,0.23325532
TNS1,0.7139,0.22593522,1.2671302,-5.2383,0.36263177
TRIM21,0.7139,0.22824448,1.2605038,-5.2458,0.38838736
TSPAN14,0.7139,0.22330946,-1.2747303,-5.2296,-0.29036504
TUBD1,0.7139,0.22431423,-1.2718137,-5.233,-0.69680668
UBALD1,0.7139,0.22284585,1.2760795,-5.2281,0.70233642
UBE2E1,0.7139,0.22433897,-1.271742,-5.233,-0.19275628
ULBP2,0.7139,0.22650612,-1.265487,-5.2402,-0.68798408
ULK2,0.7139,0.22326999,-1.274845,-5.2295,-0.35455891
VPS8,0.7139,0.22690228,1.2643487,-5.2414,0.35139417
WDR19,0.7139,0.22538863,-1.2687064,-5.2365,-0.22124041
WSB2,0.7139,0.22759677,-1.262357,-5.2437,-0.70845639
ZMYND11,0.7139,0.22464074,1.2708681,-5.234,0.27136484
ZNF174,0.7139,0.22290564,1.2759054,-5.2283,0.50466107
ZNF596,0.7139,0.22804099,1.2610856,-5.2451,0.91938707
ZNF763,0.7139,0.22658556,1.2652586,-5.2404,0.7894496
IDI1,0.7142,0.22848844,-1.2598069,-5.2466,-0.5121819
ALCAM,0.7149,0.22921063,-1.2577472,-5.2489,-0.62166007
FAM76A,0.7149,0.22909854,1.2580666,-5.2486,0.25780564
FAM89B,0.7149,0.22896873,1.2584366,-5.2481,0.31054807
GPR3,0.7149,0.2291988,-1.2577809,-5.2489,-1.3425157
MFNG,0.7149,0.22916985,-1.2578634,-5.2488,-0.41182687
STC1,0.7149,0.22917896,-1.2578374,-5.2488,-0.78472558
DTNA,0.7153,0.22947374,-1.2569981,-5.2498,-0.21677495
TCP10L,0.7153,0.22944548,-1.2570785,-5.2497,-0.41364696
SLC35A2,0.7156,0.22963431,-1.2565413,-5.2503,-0.50582827
PGM1,0.7162,0.22993963,1.2556733,-5.2513,0.23722076
ZNF281,0.7162,0.22988898,1.2558172,-5.2511,0.24631859
CFP,0.7164,0.23003913,-1.2553907,-5.2516,-1.1704324
TRMT10A,0.7164,0.23011201,-1.2551837,-5.2518,-0.39831528
CDIPT,0.7167,0.23057717,1.2538639,-5.2533,0.29107582
CHTF18,0.7167,0.23099916,1.2526683,-5.2547,1.50139533
CYB5D2,0.7167,0.23072772,1.2534372,-5.2538,0.35583169
DOCK5,0.7167,0.23116696,1.2521934,-5.2552,0.48481134
ELL2,0.7167,0.230959,-1.2527821,-5.2545,-0.47453297
GHDC,0.7167,0.23112669,1.2523074,-5.2551,0.42355225
HOXB1,0.7167,0.23107719,-1.2524475,-5.2549,-0.29088862
HTT,0.7167,0.23029127,1.2546748,-5.2524,0.35097705
IRAK2,0.7167,0.23100248,-1.2526589,-5.2547,-0.3252997
MARK1,0.7167,0.23026034,1.2547626,-5.2523,0.2193662
PCSK6,0.7167,0.23053493,1.2539836,-5.2532,0.52381888
PDE1A,0.7167,0.23047718,1.2541474,-5.253,1.31441677
PKN1,0.7167,0.23105795,1.2525019,-5.2548,0.3275686
SCYL2,0.7167,0.23064216,-1.2536796,-5.2535,-0.32643544
SH3PXD2B,0.7167,0.23060452,1.2537863,-5.2534,0.85890217
TMEM98,0.7167,0.23103766,-1.2525594,-5.2548,-0.27614152
ALDH6A1,0.7171,0.23149756,1.2512586,-5.2562,0.30368758
CCDC90B,0.7171,0.23146054,-1.2513632,-5.2561,-0.51947799
CNTLN,0.7171,0.23146504,1.2513505,-5.2561,0.82028638
NCK1,0.7171,0.23147555,-1.2513208,-5.2562,-0.53641453
CHMP2B,0.7172,0.23166672,-1.2507806,-5.2568,-0.33166732
KIAA1328,0.7172,0.23175806,1.2505227,-5.2571,0.33448523
PHKG2,0.7172,0.231574,1.2510426,-5.2565,0.37766017
SLC10A7,0.7172,0.23172659,-1.2506115,-5.257,-0.58962761
CCDC80,0.7173,0.23225613,-1.2491175,-5.2586,-0.41696702
FAM65B,0.7173,0.2321716,1.2493558,-5.2584,0.5151773
GRB2,0.7173,0.2322818,1.2490451,-5.2587,0.32125279
KMT2A,0.7173,0.23198156,1.2498918,-5.2578,0.64975235
MX1,0.7173,0.23232313,-1.2489286,-5.2589,-0.29061956
SPAG5,0.7173,0.23193707,-1.2500174,-5.2576,-0.4395245
TMIGD2,0.7173,0.2318564,-1.250245,-5.2574,-0.25807565
UST,0.7173,0.23219712,-1.2492838,-5.2585,-0.51205973
ABCC9,0.7178,0.23387188,-1.2445753,-5.2637,-0.26425546
AHDC1,0.7178,0.23378116,1.2448296,-5.2635,0.5515239
ALPL,0.7178,0.23280278,-1.2475779,-5.2604,-0.40198211
ANP32B,0.7178,0.23363451,1.245241,-5.263,0.20205005
AP2A1,0.7178,0.23252716,1.2483538,-5.2595,0.30848071
ASB3,0.7178,0.23368955,1.2450866,-5.2632,0.31640875
DOK2,0.7178,0.23387824,-1.2445574,-5.2638,-0.70319049
FKBP2,0.7178,0.23378989,-1.2448052,-5.2635,-0.47878065
KCNF1,0.7178,0.23276556,1.2476827,-5.2603,0.77246295
KCNG1,0.7178,0.23290254,-1.2472973,-5.2607,-1.69176798
KCNJ12,0.7178,0.23333247,1.2460889,-5.2621,0.82039978
LAMTOR2,0.7178,0.23367834,-1.245118,-5.2631,-0.21603535
LGI4,0.7178,0.23282696,1.2475099,-5.2605,0.55204843
MMP11,0.7178,0.23350374,-1.245608,-5.2626,-0.53706535
NDUFS6,0.7178,0.23355019,-1.2454776,-5.2627,-0.18402176
NPHS1,0.7178,0.2327794,-1.2476437,-5.2603,-0.7228414
NUBPL,0.7178,0.23341748,1.2458502,-5.2623,0.31246846
RNF214,0.7178,0.23324525,1.2463339,-5.2618,0.35186111
SLC1A2,0.7178,0.23296279,-1.2471278,-5.2609,-0.34718656
SLC52A2,0.7178,0.23305079,-1.2468804,-5.2612,-0.52924234
SORL1,0.7178,0.23277978,1.2476427,-5.2603,0.50460643
SYNJ1,0.7178,0.23316696,-1.2465539,-5.2615,-0.43758215
USP9X,0.7178,0.23346922,1.2457049,-5.2625,0.23075556
VPS37A,0.7178,0.23395289,-1.2443482,-5.264,-0.42216526
WDR41,0.7178,0.23329376,-1.2461976,-5.2619,-0.51093018
LYL1,0.7183,0.23416556,-1.2437523,-5.2647,-0.35754325
ANO1,0.7185,0.23457413,1.2426088,-5.266,0.41347889
MMS22L,0.7185,0.23468009,-1.2423125,-5.2663,-0.44449151
NIN,0.7185,0.23458299,1.242584,-5.266,0.54892337
PDCD10,0.7185,0.23483247,-1.2418865,-5.2668,-0.37305848
PDP1,0.7185,0.23462104,-1.2424776,-5.2661,-0.33850775
PWWP2B,0.7185,0.23472711,1.242181,-5.2664,0.26111568
SPTSSA,0.7185,0.23428552,-1.2434164,-5.265,-0.19883343
SRRT,0.7185,0.23496946,1.2415038,-5.2672,0.29995009
TFPT,0.7185,0.23458119,1.242589,-5.266,0.24024355
TGDS,0.7185,0.23438627,-1.2431344,-5.2654,-0.2786267
TRPA1,0.7185,0.23500319,-1.2414096,-5.2673,-0.57155813
HYAL3,0.7187,0.23515319,1.2409907,-5.2678,0.54531706
NFE2L2,0.7187,0.23520171,-1.2408553,-5.2679,-0.29557934
TRMT61B,0.7187,0.23513688,-1.2410363,-5.2677,-0.5696389
CCDC127,0.7191,0.23538882,-1.2403332,-5.2685,-0.18605419
RPS28,0.7193,0.23553105,-1.2399366,-5.2689,-0.40349055
ADGRV1,0.7198,0.23616527,-1.2381702,-5.2709,-0.75583422
ATF4,0.7198,0.23748561,-1.2345049,-5.275,-0.3053272
ATP6V1G2,0.7198,0.23744332,-1.2346221,-5.2749,-0.41488103
BAP1,0.7198,0.23616273,1.2381773,-5.2709,0.2706902
BICD2,0.7198,0.23749291,-1.2344847,-5.275,-0.31109036
BSG,0.7198,0.23577744,1.2392499,-5.2697,0.3530815
CAPRIN1,0.7198,0.23695671,1.2359712,-5.2734,0.3883341
CARHSP1,0.7198,0.23723973,-1.2351863,-5.2742,-0.55520851
CNPY4,0.7198,0.23631669,1.2377491,-5.2714,0.27471296
DHX15,0.7198,0.23670366,-1.2366737,-5.2726,-0.34655506
EHD4,0.7198,0.23634652,1.2376661,-5.2715,0.34683286
ERBB2,0.7198,0.23736344,1.2348434,-5.2746,0.47493144
EXOSC8,0.7198,0.23694951,-1.2359912,-5.2733,-0.23900688
GPM6B,0.7198,0.23707113,-1.2356538,-5.2737,-0.55992146
LACTB2,0.7198,0.23600117,-1.2386269,-5.2704,-0.27994717
MOXD1,0.7198,0.23744969,-1.2346044,-5.2749,-0.43539605
MRPL17,0.7198,0.23716557,-1.2353919,-5.274,-0.25827517
MYO7A,0.7198,0.23580837,1.2391638,-5.2698,0.90714377
NUDT16P1,0.7198,0.23630383,1.2377849,-5.2713,0.38077676
PLAC4,0.7198,0.23682374,-1.2363403,-5.273,-0.94744093
PLEKHA5,0.7198,0.23746371,1.2345656,-5.2749,0.24456646
PPA2,0.7198,0.2360237,-1.2385642,-5.2705,-0.39075059
PTH1R,0.7198,0.23599513,-1.2386437,-5.2704,-0.56068432
RGS19,0.7198,0.23660925,-1.2369359,-5.2723,-0.38152229
SLC12A6,0.7198,0.23656797,-1.2370506,-5.2722,-0.48004345
SPATA13,0.7198,0.23620527,-1.238059,-5.271,-0.60864987
SPATA6,0.7198,0.23748573,-1.2345046,-5.275,-0.48645941
TEX2,0.7198,0.23656336,1.2370635,-5.2721,0.2053993
TTC32,0.7198,0.2375719,-1.2342659,-5.2753,-0.41229779
ZKSCAN7,0.7198,0.23617696,1.2381377,-5.2709,0.53010104
ZNF318,0.7198,0.23652335,-1.2371746,-5.272,-0.1951233
KAT7,0.7201,0.23773861,1.2338044,-5.2758,0.40840169
TTC13,0.7202,0.23784916,-1.2334985,-5.2761,-0.27406614
UTP18,0.7203,0.23792908,-1.2332774,-5.2764,-0.69211353
GNG12,0.7204,0.23807022,1.2328871,-5.2768,0.66705308
GTSE1,0.7204,0.23805409,-1.2329317,-5.2767,-0.41413369
ABCA3,0.7206,0.24021141,1.2269882,-5.2833,0.30987613
ANKRD1,0.7206,0.24089628,-1.2251102,-5.2854,-2.45348624
BRICD5,0.7206,0.24001151,1.2275372,-5.2827,0.46668217
C7orf31,0.7206,0.24055284,-1.2260514,-5.2844,-0.37696406
CD40,0.7206,0.23887912,-1.2306538,-5.2793,-0.47476874
CD82,0.7206,0.23819015,-1.2325556,-5.2772,-0.33414843
CHCHD5,0.7206,0.23880149,-1.2308678,-5.279,-0.24754093
COA6,0.7206,0.23971067,-1.2283641,-5.2818,-0.56192521
DMXL1,0.7206,0.23961636,-1.2286234,-5.2815,-1.36982951
ERP44,0.7206,0.24054692,1.2260677,-5.2844,0.3460995
FAM210B,0.7206,0.23869995,-1.2311479,-5.2787,-0.28796645
FBXO31,0.7206,0.23859799,1.2314293,-5.2784,0.2800725
GLYR1,0.7206,0.24077654,1.2254382,-5.2851,0.25921084
IGFBP6,0.7206,0.24043913,1.2263633,-5.284,0.3699583
ITIH4,0.7206,0.24009226,1.2273154,-5.283,0.55105453
LGALS2,0.7206,0.23928757,1.2295283,-5.2805,0.34695374
MAP3K7,0.7206,0.2409138,1.2250621,-5.2855,0.21065476
MRPL30,0.7206,0.23920384,-1.2297589,-5.2803,-0.68376166
MRPS28,0.7206,0.23962673,-1.2285949,-5.2816,-0.34099679
MUM1,0.7206,0.23854992,1.231562,-5.2783,0.26146214
NAIF1,0.7206,0.23841854,1.2319247,-5.2779,0.5722476
NEURL2,0.7206,0.24058499,1.2259633,-5.2845,0.42106657
NFYC,0.7206,0.23923221,1.2296808,-5.2804,0.29460912
NOS3,0.7206,0.23971654,-1.2283479,-5.2818,-0.329226
PCDH17,0.7206,0.23923164,-1.2296823,-5.2804,-0.30165416
PCNX4,0.7206,0.24028748,1.2267794,-5.2836,0.39883974
PDE12,0.7206,0.24012449,-1.2272269,-5.2831,-0.34705239
