,adj.P.Val,P.Value,t,B,logFC
NMI,0.0021,0.000302,-3.701695,-0.583098,-0.19874594
NPAT,0.0021,0.000303,3.7003764,-0.587562,0.16155722
NR2C2,0.0021,0.000304,-3.7002383,-0.58803,-0.16204165
TRO,0.0021,0.000302,3.7015131,-0.583714,0.16311622
ARF1,0.00211,0.000305,-3.6990038,-0.592208,-0.1146303
C7,0.00211,0.000305,-3.6991689,-0.59165,-0.49100488
FLJ22374,0.00211,0.000304,3.6994532,-0.590687,0.14318634
TMEM106C,0.00211,0.000305,3.6991201,-0.591815,0.29350338
BAI3,0.00212,0.000307,-3.6972075,-0.598286,-0.15266054
BCL11A,0.00212,0.000306,3.6982322,-0.594819,0.16569386
FAM80A,0.00212,0.000306,3.6976444,-0.596808,0.14918239
HS.294103,0.00212,0.000306,3.6982537,-0.594747,0.21847594
POLR2J3,0.00212,0.000306,3.6978605,-0.596077,0.16394901
ZNF577,0.00212,0.000307,-3.6971372,-0.598524,-0.20315656
MFAP1,0.00213,0.000308,3.6966797,-0.600072,0.17760338
TMEM17,0.00213,0.000309,-3.695575,-0.603808,-0.29255521
C6ORF199,0.00214,0.00031,3.6947676,-0.606538,0.12412743
OCRL,0.00214,0.00031,-3.6946427,-0.60696,-0.11356388
HS.278817,0.00215,0.00031,3.6940601,-0.60893,0.16462996
DDX50,0.00216,0.000313,3.6920499,-0.615724,0.13878418
HPS4,0.00216,0.000313,3.6921554,-0.615367,0.04309907
LOC348262,0.00216,0.000313,-3.6914488,-0.617755,-0.20454143
PFKM,0.00216,0.000313,3.6922206,-0.615147,0.33841961
PHF10,0.00216,0.000313,3.6916801,-0.616973,0.11069945
ARPC2,0.00217,0.000315,-3.6899397,-0.622853,-0.13943264
PLEC1,0.00217,0.000314,-3.6911808,-0.61866,-0.0907287
TSR1,0.00217,0.000314,-3.6908639,-0.619731,-0.13357894
AMOT,0.00218,0.000316,3.6893897,-0.62471,0.14937658
C14ORF19,0.00218,0.000316,3.6892446,-0.6252,0.16534408
CHST10,0.00218,0.000316,3.6888201,-0.626634,0.14255688
SCMH1,0.00218,0.000317,-3.68855,-0.627546,-0.10615541
FLJ46309,0.00219,0.000317,-3.6878641,-0.629861,-0.29920592
HS.209253,0.00219,0.000317,3.6879706,-0.629502,0.16036254
TMEM104,0.00219,0.000317,-3.6879822,-0.629462,-0.12386153
APAF1,0.0022,0.00032,-3.6858935,-0.636512,-0.10766019
BCOR,0.0022,0.000319,3.6865183,-0.634404,0.13857482
FAM186B,0.0022,0.00032,3.6854972,-0.637849,0.08768159
KIF21A,0.0022,0.000319,3.6868027,-0.633444,0.21641227
NCALD,0.0022,0.00032,-3.6855083,-0.637812,-0.17978428
FLJ37464,0.00223,0.000324,-3.6818817,-0.650043,-0.14436411
LOC644039,0.00223,0.000323,-3.6826458,-0.647467,-0.16444426
TNRC15,0.00223,0.000325,3.6817211,-0.650585,0.12687051
NDFIP2,0.00224,0.000326,-3.680251,-0.65554,-0.20823457
CSDE1,0.00225,0.000328,3.6790784,-0.659491,0.16079378
GSPT2,0.00225,0.000326,3.6800792,-0.656119,0.16676011
LOC402560,0.00225,0.000327,3.6796722,-0.65749,0.20385487
PLXDC2,0.00225,0.000327,3.6796351,-0.657615,0.26124789
LOC442501,0.00226,0.000328,3.6785426,-0.661296,0.06546086
C16ORF56,0.00227,0.000331,-3.6763677,-0.668621,-0.19699257
LOX,0.00227,0.00033,-3.6767388,-0.667371,-0.15365795
NEDD8,0.00227,0.00033,3.6766897,-0.667537,0.10464465
ALDH1L2,0.00228,0.000332,-3.675414,-0.671832,-0.10194284
GLRX,0.00228,0.000332,3.6756857,-0.670917,0.42650176
HSPC268,0.00228,0.000332,-3.6751268,-0.672799,-0.25898097
SBF2,0.00228,0.000332,3.675326,-0.672128,0.10258734
HS.202577,0.0023,0.000334,3.6733923,-0.678636,0.22360437
LTA,0.0023,0.000335,3.6726125,-0.68126,0.08897971
IL2RA,0.00231,0.000337,-3.6713761,-0.685418,-0.0981544
NDUFC1,0.00231,0.000337,3.671581,-0.684729,0.15570572
MTG1,0.00232,0.000339,-3.6696299,-0.69129,-0.10709693
ORC4L,0.00232,0.000338,3.6705757,-0.68811,0.11882748
TIGD1,0.00232,0.000339,3.6696462,-0.691236,0.08354158
SERPINE2,0.00233,0.00034,3.6691039,-0.693059,0.54907718
PLDN,0.00234,0.000341,-3.6677555,-0.697591,-0.17694399
C2ORF63,0.00235,0.000343,3.6664994,-0.701811,0.17961498
HS.558072,0.00235,0.000343,-3.6664887,-0.701847,-0.16682463
PGBD5,0.00235,0.000343,3.6666375,-0.701347,0.16511082
ARL6IP5,0.00236,0.000344,3.6653027,-0.705831,0.15447663
FUCA2,0.00236,0.000344,-3.6654552,-0.705319,-0.10450895
GPR161,0.00236,0.000345,-3.6647798,-0.707587,-0.08028492
TMED3,0.00236,0.000345,-3.6648198,-0.707453,-0.28063082
UBE3B,0.00236,0.000344,3.6653873,-0.705547,0.20753212
HS.324250,0.00237,0.000346,3.6638451,-0.710726,0.12749678
LOC347544,0.00237,0.000346,-3.6637725,-0.71097,-0.24372466
VGF,0.00237,0.000347,-3.6633822,-0.71228,-0.1696214
DPP7,0.00238,0.000348,-3.6624175,-0.715518,-0.17573721
HS.544679,0.00238,0.000348,-3.662229,-0.716151,-0.15604882
TSPAN8,0.00238,0.000348,3.6619842,-0.716973,0.22077913
VPS37D,0.00238,0.000348,3.6623337,-0.7158,0.12656656
C6ORF85,0.00239,0.00035,3.6609567,-0.720421,0.13681593
RNMT,0.0024,0.000351,3.6596528,-0.724795,0.19462412
TNFSF13,0.0024,0.000352,-3.6592323,-0.726205,-0.07731261
C6ORF117,0.00241,0.000353,3.6586208,-0.728256,0.1647236
LYPD5,0.00241,0.000353,-3.6579882,-0.730378,-0.08357466
NUDT9P1,0.00241,0.000353,3.6581909,-0.729698,0.10851764
PTPN18,0.00241,0.000353,-3.6580379,-0.730211,-0.0892891
MOCS1,0.00242,0.000354,-3.6574368,-0.732227,-0.11823647
NAP1L2,0.00243,0.000357,3.6554144,-0.739005,0.08713225
ZNF669,0.00243,0.000356,-3.6555687,-0.738488,-0.16312103
CYB561,0.00244,0.000358,-3.6546127,-0.741692,-0.08160903
EBF2,0.00244,0.000357,-3.6549412,-0.740591,-0.08586085
NIT2,0.00244,0.000357,3.6548743,-0.740815,0.17266623
ALG5,0.00246,0.000361,-3.6517211,-0.751377,-0.1847737
PLEKHN1,0.00246,0.000361,3.6523125,-0.749396,0.14550676
TLN1,0.00246,0.00036,-3.652527,-0.748678,-0.17139029
ZNF668,0.00246,0.000362,-3.6514945,-0.752136,-0.16345599
HS.437797,0.00247,0.000362,-3.6513198,-0.75272,-0.10274585
INSC,0.00247,0.000363,-3.6506892,-0.754831,-0.08098386
MCAM,0.00247,0.000362,3.6510253,-0.753706,0.1428294
NAT14,0.00247,0.000363,-3.6503127,-0.756092,-0.12741908
ST6GAL1,0.00247,0.000363,3.6507402,-0.754661,0.13570328
ZNF34,0.00247,0.000363,3.6502398,-0.756336,0.12731458
C7ORF26,0.00249,0.000366,-3.6480735,-0.763585,-0.14645395
SRP72,0.00249,0.000366,-3.6485056,-0.762139,-0.16898993
SRP9,0.00249,0.000366,3.6480928,-0.76352,0.19151437
AHSA2,0.0025,0.000368,3.6462322,-0.769744,0.34006437
NIF3L1,0.0025,0.000367,3.6474898,-0.765538,0.12350826
RAB17,0.0025,0.000368,-3.6465291,-0.768751,-0.2632714
SCCPDH,0.0025,0.000369,3.6461962,-0.769864,0.14325796
TMEM129,0.0025,0.000368,3.6468623,-0.767636,0.17424502
APIP,0.00251,0.000369,3.6457445,-0.771374,0.17363356
FAM174A,0.00251,0.000369,3.6456283,-0.771763,0.18762236
LOC399744,0.00251,0.00037,-3.6448442,-0.774385,-0.10441713
NECAP2,0.00251,0.00037,-3.6452747,-0.772945,-0.16930518
NEU1,0.00251,0.00037,-3.6453233,-0.772783,-0.16832364
PMPCA,0.00252,0.000372,3.6439248,-0.777458,0.14907005
DKFZP686O24166,0.00253,0.000372,3.6432424,-0.779739,0.11339307
SPG3A,0.00253,0.000373,3.6427407,-0.781415,0.09555186
BRD3,0.00255,0.000376,3.6407876,-0.78794,0.21427763
DNAJC5,0.00255,0.000376,-3.6403072,-0.789544,-0.13941766
C11ORF67,0.00256,0.000377,-3.6395734,-0.791995,-0.27412852
CLPP,0.00257,0.000379,-3.6382083,-0.796552,-0.14353312
TMEM106B,0.00257,0.000379,3.6386744,-0.794996,0.25533495
C8ORF58,0.00258,0.000381,-3.6367734,-0.801341,-0.09813145
CCR6,0.00258,0.00038,-3.6376205,-0.798514,-0.17710402
HS.370359,0.00258,0.000381,3.6370127,-0.800542,0.18967299
IDH3G,0.00258,0.000382,-3.6364769,-0.80233,-0.14416451
LOC729466,0.00258,0.000381,3.6364811,-0.802316,0.12169272
RORA,0.00258,0.00038,3.6375161,-0.798862,0.08829416
ASPM,0.00259,0.000382,3.6363372,-0.802796,0.1227624
TRAPPC4,0.00259,0.000382,-3.6360506,-0.803753,-0.17386201
IL1B,0.0026,0.000385,-3.6339964,-0.810604,-0.11213831
LOC643466,0.0026,0.000385,3.6339985,-0.810598,0.1112695
PAK6,0.0026,0.000384,3.6346344,-0.808477,0.19290488
TMEM161A,0.0026,0.000384,3.6349298,-0.807491,0.12727755
TTC32,0.0026,0.000384,3.6346058,-0.808572,0.17934041
ARL2BP,0.00261,0.000385,-3.6335998,-0.811927,-0.1653822
TCF4,0.00261,0.000385,3.6335675,-0.812035,0.22158309
TM6SF1,0.00261,0.000387,-3.6326915,-0.814955,-0.14116567
UBC,0.00261,0.000386,3.6331081,-0.813566,0.15831788
B3GALNT1,0.00262,0.000387,3.6323953,-0.815943,0.21349452
FUBP3,0.00262,0.000388,3.6317529,-0.818084,0.15586649
GNAO1,0.00262,0.000388,-3.6316886,-0.818298,-0.10716558
WDR24,0.00262,0.000388,3.6317926,-0.817952,0.12138276
ZNF662,0.00262,0.000388,3.6316713,-0.818356,0.11215097
ABAT,0.00263,0.000389,3.6310994,-0.820262,0.13869711
LOC123688,0.00263,0.000389,-3.6310558,-0.820407,-0.11303815
SSR3,0.00263,0.00039,-3.6302862,-0.822972,-0.18962685
C5ORF39,0.00264,0.000391,3.6293299,-0.826158,0.13635159
HEATR6,0.00264,0.000392,3.6289499,-0.827424,0.15079335
C12ORF30,0.00265,0.000393,3.6282059,-0.829901,0.10971339
LOC642755,0.00265,0.000392,-3.6286149,-0.828539,-0.17099909
AKTIP,0.00266,0.000394,-3.6272753,-0.833,-0.1906259
C6ORF151,0.00266,0.000394,-3.6274844,-0.832304,-0.16083714
GLUD1,0.00266,0.000395,3.6268658,-0.834364,0.13364066
REP15,0.00266,0.000395,-3.6264718,-0.835676,-0.14573991
SNORD13,0.00266,0.000394,3.6275696,-0.83202,0.34557806
TMEM178,0.00266,0.000394,3.6272771,-0.832994,0.18209249
DAP3,0.00267,0.000396,3.6261493,-0.836749,0.15372455
NIPSNAP3A,0.00267,0.000396,3.6263124,-0.836206,0.1477773
C10ORF84,0.00268,0.000398,3.6248267,-0.841151,0.10075197
FAM158A,0.00268,0.000398,3.6244364,-0.84245,0.12853339
FCER2,0.00269,0.000399,-3.6236723,-0.844992,-0.092351
NAGK,0.00269,0.000399,-3.6238807,-0.844299,-0.12537671
STK4,0.00269,4.00E-04,-3.6228747,-0.847645,-0.16929619
CANT1,0.0027,0.000402,-3.6217565,-0.851364,-0.14775692
CPNE5,0.0027,0.000402,-3.6215859,-0.851931,-0.25112412
MTMR14,0.0027,0.000401,3.6221387,-0.850093,0.16816377
SLC25A36,0.0027,0.000402,3.6218873,-0.850929,0.2312762
TMEM192,0.0027,0.000402,3.621676,-0.851632,0.1258681
SNRPA,0.00273,0.000407,-3.6185018,-0.862183,-0.13442561
TMEM54,0.00273,0.000406,3.6186539,-0.861678,0.18016037
MYL6,0.00274,0.000407,-3.6182966,-0.862865,-0.24758928
PGRMC1,0.00274,0.000407,-3.6181026,-0.863509,-0.16333999
FAM107B,0.00275,0.000409,3.6171263,-0.866753,0.23828088
TRUB2,0.00275,0.000409,3.6166703,-0.868268,0.13758478
ULK1,0.00275,0.000409,3.6165433,-0.868689,0.20880795
SH3BP4,0.00276,0.000411,-3.6157511,-0.871321,-0.161465
RNF34,0.00277,0.000412,3.6146965,-0.874822,0.14416185
SIL1,0.00277,0.000412,-3.6147448,-0.874662,-0.13826098
C1ORF123,0.00278,0.000415,3.6130616,-0.880249,0.18579301
COG7,0.00278,0.000415,3.6127637,-0.881238,0.11606667
FBXL10,0.00278,0.000415,3.6130466,-0.880299,0.11153623
IL10RA,0.00278,0.000414,-3.6132986,-0.879462,-0.11394206
LAMP1,0.00278,0.000414,-3.6133544,-0.879277,-0.13856821
LOC400879,0.00278,0.000414,3.6136992,-0.878133,0.08164309
BNIPL,0.00279,0.000416,3.612341,-0.88264,0.0523904
MAST4,0.00279,0.000417,-3.6115365,-0.885309,-0.20495858
P2RX4,0.0028,0.000418,-3.6105344,-0.888633,-0.1483858
NCF1,0.00281,0.000419,-3.6102589,-0.889547,-0.11373683
ASF1A,0.00282,0.000421,3.6090377,-0.893597,0.20426963
LOC653610,0.00282,0.00042,-3.6090766,-0.893468,-0.16198027
MATR3,0.00284,0.000424,3.6064957,-0.902023,0.11622186
NLRP7,0.00284,0.000425,3.6062052,-0.902985,0.10474318
LOC653506,0.00285,0.000425,-3.6058966,-0.904008,-0.21470021
ATXN7L3,0.00286,0.000427,-3.6045374,-0.90851,-0.16486565
LOC728772,0.00289,0.000432,-3.6016926,-0.91793,-0.06714247
EDN2,0.0029,0.000433,-3.6005213,-0.921806,-0.09612572
VPS36,0.0029,0.000434,3.6000491,-0.923369,0.19834278
FAM13C1,0.00291,0.000435,3.5995149,-0.925136,0.07691702
UBE2A,0.00291,0.000436,3.5989845,-0.926891,0.18087096
MMP2,0.00293,0.000439,-3.5970339,-0.933341,-0.10166022
SIGLEC16,0.00294,0.00044,-3.5964381,-0.935311,-0.13520362
CDK10,0.00295,0.000442,-3.5949484,-0.940235,-0.10644656
NUDT3,0.00295,0.000441,3.595766,-0.937533,0.16330531
TC2N,0.00295,0.000441,-3.5953634,-0.938864,-0.12627081
ZSCAN12,0.00297,0.000445,3.5930705,-0.94644,0.10188076
TMEM218,0.00298,0.000446,3.5923868,-0.948698,0.134178
ZNF679,0.00298,0.000446,3.5924893,-0.94836,0.10071091
AASDHPPT,0.003,0.000449,3.5902155,-0.955868,0.19920601
LOC642852,0.003,0.00045,3.5899462,-0.956757,0.13126055
SLC7A6,0.003,0.000449,3.5903788,-0.955329,0.17835087
C19ORF4,0.00302,0.000452,3.5886555,-0.961017,0.19107702
CRYZ,0.00302,0.000452,3.5886158,-0.961148,0.28527151
AKAP12,0.00303,0.000454,-3.587065,-0.966264,-0.17763827
HS.519776,0.00303,0.000454,-3.587516,-0.964776,-0.35401472
HSF2,0.00303,0.000454,-3.5874508,-0.964991,-0.19075974
KIF13B,0.00303,0.000455,3.586862,-0.966934,0.16151626
MSH2,0.00304,0.000456,3.5860814,-0.969509,0.0968388
NAP1L5,0.00306,0.000458,3.5845785,-0.974464,0.2270611
HS.291377,0.00307,0.000461,3.5831271,-0.979248,0.1468492
LOC654201,0.00308,0.000463,3.5820518,-0.982792,0.09577138
FAM78B,0.00309,0.000464,-3.5812565,-0.985412,-0.12134802
PRMT5,0.00309,0.000464,-3.5811839,-0.985651,-0.15124436
DIS3,0.0031,0.000466,3.5796886,-0.990576,0.10090538
LOC441034,0.0031,0.000466,-3.5798707,-0.989976,-0.12503501
LOC644162,0.0031,0.000466,3.5798664,-0.98999,0.25790117
ANKRD57,0.00312,0.000468,-3.5785105,-0.994455,-0.16353562
MGC61598,0.00312,0.000469,3.5783046,-0.995132,0.26006138
STT3A,0.00312,0.000469,-3.5780168,-0.99608,-0.19532543
TATDN2,0.00312,0.000468,-3.5786268,-0.994072,-0.16164886
SLFNL1,0.00313,0.00047,-3.5775837,-0.997506,-0.10499523
ASH2L,0.00314,0.000472,3.5761387,-1.002261,0.13716842
RALA,0.00314,0.000473,-3.5757283,-1.003611,-0.16305531
LPPR4,0.00316,0.000475,3.5744927,-1.007675,0.09647778
HRASLS3,0.00317,0.000477,-3.5734017,-1.011263,-0.18477137
WDR21B,0.00318,0.000479,3.5719578,-1.01601,0.11475888
C9ORF72,0.00319,0.00048,3.5712836,-1.018226,0.09258562
FLJ44076,0.00319,0.00048,3.5714405,-1.017711,0.08763846
LOC642412,0.00319,0.00048,3.5715819,-1.017246,0.150102
CYP2S1,0.0032,0.000481,-3.5707196,-1.02008,-0.06706461
BCAR3,0.00321,0.000484,-3.5690249,-1.025648,-0.29784268
HP,0.00321,0.000484,-3.569258,-1.024882,-0.09802792
UBE4B,0.00321,0.000483,3.5697451,-1.023282,0.2023192
ADI1,0.00322,0.000485,3.5686973,-1.026724,0.40586135
CCDC128,0.00322,0.000486,3.568117,-1.02863,0.25397883
C11ORF68,0.00323,0.000487,3.5674505,-1.030818,0.14643437
CXCL12,0.00323,0.000488,-3.5670863,-1.032014,-0.2270979
FAM108A3,0.00323,0.000487,-3.5676012,-1.030323,-0.12850675
VIPR2,0.00323,0.000488,3.5670099,-1.032265,0.25122233
COL10A1,0.00324,0.000488,3.5667565,-1.033097,0.17632106
FLJ20254,0.00324,0.000489,-3.5660987,-1.035256,-0.21954955
SLC7A2,0.00326,0.000492,-3.5643922,-1.040857,-0.21786119
LSM3,0.00327,0.000493,3.5639937,-1.042164,0.19081075
PTPRA,0.00328,0.000495,3.5628638,-1.045871,0.07045661
AHNAK,0.0033,0.000498,3.5610073,-1.051959,0.15562732
CLIC3,0.0033,0.000499,-3.5605003,-1.053621,-0.24162692
ADCY4,0.00331,0.000499,-3.5602132,-1.054562,-0.219724
ANAPC4,0.00331,0.000499,3.5601621,-1.054729,0.13160816
CCDC101,0.00332,0.000502,3.5590145,-1.058491,0.11186353
LOC729603,0.00332,0.000502,-3.5589243,-1.058787,-0.22123149
CLEC2D,0.00333,0.000503,3.5579059,-1.062123,0.2487611
RAB30,0.00333,0.000503,3.557966,-1.061926,0.10612025
SLC1A3,0.00333,0.000503,-3.5583252,-1.06075,-0.29208889
SPIN1,0.00333,0.000503,3.5581738,-1.061246,0.13777004
ASB16,0.00334,0.000505,3.557061,-1.064891,0.10002697
MFAP3,0.00335,0.000507,-3.5560724,-1.068129,-0.14514746
RCBTB1,0.00335,0.000506,3.5561932,-1.067733,0.11849343
TTC1,0.00335,0.000508,3.5555201,-1.069937,0.2001329
MYBBP1A,0.00336,0.000509,-3.5548926,-1.071992,-0.15979247
LOC645196,0.00338,0.000511,3.5534948,-1.076567,0.09865026
ALS2CL,0.00339,0.000513,-3.5525157,-1.079771,-0.06788798
HS.543352,0.00339,0.000513,-3.5523055,-1.080459,-0.07900058
E2F8,0.0034,0.000515,3.5514759,-1.083173,0.10445065
SF4,0.0034,0.000516,3.5510192,-1.084667,0.12409252
C5ORF44,0.00341,0.000516,3.5507201,-1.085645,0.15372952
RPS19,0.00341,0.000517,-3.5504183,-1.086632,-0.18309453
NMNAT2,0.00342,0.000519,3.5493609,-1.09009,0.08043979
PXMP3,0.00342,0.000518,3.5499337,-1.088217,0.15066764
ADAMTS7,0.00343,0.000519,-3.5489412,-1.091462,-0.14462832
C2ORF29,0.00343,0.00052,3.5487089,-1.092222,0.14034968
WHSC1,0.00343,0.00052,3.5484756,-1.092984,0.06297947
GPSM1,0.00345,0.000524,-3.5466823,-1.098845,-0.22053151
ST7,0.00345,0.000523,-3.5470936,-1.097501,-0.0862638
HCFC1R1,0.00346,0.000525,3.546151,-1.100581,0.18948284
LOC649422,0.00346,0.000525,3.5457297,-1.101957,0.18268789
MDH2,0.00347,0.000527,-3.5450074,-1.104317,-0.12270276
RPS18,0.00347,0.000527,-3.5447696,-1.105093,-0.20904673
CA1,0.00349,0.00053,3.5432836,-1.109946,0.08812634
KLHL6,0.0035,0.000532,-3.5423882,-1.112869,-0.09038154
NSMAF,0.0035,0.000531,-3.5424129,-1.112788,-0.13668314
C11ORF51,0.00351,0.000533,3.5416218,-1.11537,0.18860774
C6ORF205,0.00351,0.000533,3.5417697,-1.114888,0.08981446
DDX5,0.00351,0.000533,-3.5415576,-1.11558,-0.14638102
HS.544832,0.00351,0.000533,3.541789,-1.114824,0.10251095
GRK6,0.00352,0.000535,-3.5405553,-1.11885,-0.08272522
LMBRD2,0.00352,0.000536,3.5400302,-1.120563,0.06003304
MYBPH,0.00352,0.000535,-3.5403306,-1.119584,-0.14710871
SERP1,0.00353,0.000537,-3.5393446,-1.1228,-0.15459857
AKAP1,0.00354,0.000539,3.5383376,-1.126084,0.26008089
C10ORF141,0.00356,0.000541,-3.5373072,-1.129444,-0.10425931
CDCP1,0.00356,0.000542,-3.5365601,-1.131879,-0.05079173
CEACAM1,0.00356,0.000541,-3.537211,-1.129758,-0.13459464
GRPEL1,0.00357,0.000543,-3.5363355,-1.132612,-0.16876496
LRRC42,0.00357,0.000544,-3.5359692,-1.133805,-0.17398064
NFRKB,0.00357,0.000544,3.5358021,-1.13435,0.09989208
SIGLEC5,0.00357,0.000544,-3.5360023,-1.133698,-0.07293778
LYNX1,0.00358,0.000546,3.5347799,-1.137681,0.05937949
WDR73,0.00358,0.000546,-3.5345906,-1.138298,-0.13082174
HSPBP1,0.0036,0.000549,-3.5330264,-1.143393,-0.09499005
C16ORF59,0.00361,0.000551,-3.5320135,-1.146692,-0.10400049
SENP7,0.00361,0.00055,3.5325673,-1.144888,0.14497899
KALRN,0.00362,0.000552,3.5315249,-1.148283,0.07029122
STK36,0.00362,0.000551,3.5318767,-1.147137,0.16633377
TUBD1,0.00362,0.000552,3.531642,-1.147901,0.20819936
CLYBL,0.00363,0.000553,3.5310032,-1.149981,0.18280368
LMOD1,0.00364,0.000556,3.5297014,-1.154218,0.13531913
HS.538763,0.00365,0.000557,3.5289425,-1.156688,0.08718862
IGSF22,0.00368,0.000562,-3.5265452,-1.164485,-0.0908535
TANC1,0.00368,0.000561,3.5266769,-1.164057,0.19700928
DEFB103B,0.0037,0.000565,-3.524981,-1.169571,-0.08710923
DPY19L1,0.00371,0.000566,-3.5243412,-1.171651,-0.14854734
MAGED4B,0.00371,0.000566,-3.5243014,-1.17178,-0.07801726
MIB2,0.00371,0.000567,-3.5238298,-1.173313,-0.20263509
PEX6,0.00371,0.000567,3.5238244,-1.17333,0.22561157
PMS1,0.00371,0.000567,3.5240428,-1.17262,0.12204622
TBL3,0.00372,0.000569,-3.5229778,-1.176081,-0.13817992
PIK3R2,0.00374,0.000572,3.521424,-1.181129,0.18075284
UBE2T,0.00374,0.000571,3.52165,-1.180395,0.20559828
ALG1,0.00375,0.000574,-3.5201472,-1.185275,-0.11191114
BCAR1,0.00375,0.000574,-3.5200965,-1.185439,-0.18659444
SC5DL,0.00375,0.000573,3.5205771,-1.183879,0.20882744
LOC284023,0.00376,0.000575,3.5197922,-1.186428,0.11998241
LRP8,0.00377,0.000576,-3.5190995,-1.188676,-0.08699734
ADARB1,0.00379,0.000581,-3.5170304,-1.195391,-0.12403739
CALCB,0.00379,0.000581,-3.5168585,-1.195949,-0.15093834
DKK2,0.00381,0.000584,3.5153823,-1.200737,0.10471534
KIAA1012,0.00381,0.000583,3.5158886,-1.199095,0.15280499
IL17RA,0.00382,0.000584,-3.5151443,-1.201509,-0.13203857
CARD11,0.00383,0.000587,-3.5140712,-1.204988,-0.11528345
LOC339123,0.00383,0.000586,-3.5142588,-1.20438,-0.15551658
RIPK3,0.00383,0.000587,-3.5137285,-1.2061,-0.1089933
NDUFC2,0.00385,0.000591,3.5119934,-1.211723,0.13428155
STC1,0.00386,0.000592,-3.5115396,-1.213194,-0.37909676
KIAA1202,0.00388,0.000594,-3.5103496,-1.217049,-0.17593105
MAP4K1,0.00389,0.000597,-3.5091461,-1.220947,-0.08501271
PIGU,0.00389,0.000597,-3.508962,-1.221543,-0.14021884
SPCS3,0.00389,0.000597,-3.5087747,-1.222149,-0.21931557
SDCCAG8,0.00391,0.000599,3.5078466,-1.225155,0.10561847
ZNF580,0.00391,6.00E-04,3.5074747,-1.226359,0.0952772
ADAR,0.00392,0.000602,-3.5064851,-1.229561,-0.12424088
POLA1,0.00392,0.000602,3.5067767,-1.228618,0.12616409
SMAD5,0.00392,0.000603,3.5063248,-1.23008,0.14994965
RHOBTB1,0.00393,0.000604,3.5055962,-1.232438,0.09454145
SAMD8,0.00393,0.000603,3.5062156,-1.230434,0.12704366
SUSD3,0.00394,0.000605,-3.5052999,-1.233396,-0.09054846
EID1,0.00395,0.000607,3.5040263,-1.237516,0.16905194
C19ORF53,0.00396,0.000609,3.503206,-1.240169,0.14431397
CD36,0.00396,0.000609,3.5034855,-1.239265,0.2560032
RPL26L1,0.00396,0.000609,3.5031347,-1.2404,0.17727367
EIF2S2,0.00397,0.000611,-3.5024386,-1.242651,-0.10135232
FKBP9,0.00397,0.000611,3.5023085,-1.243071,0.0798831
HELZ,0.00397,0.00061,3.5027055,-1.241788,0.1652945
LOC442421,0.00397,0.00061,-3.502893,-1.241181,-0.13327788
PHLPPL,0.00397,0.00061,3.5025765,-1.242204,0.10330931
RAB33B,0.00398,0.000613,3.5015415,-1.24555,0.28242528
HS.365163,0.00399,0.000614,3.5007517,-1.248103,0.1133418
LOC285016,0.004,0.000616,3.499969,-1.250633,0.31812549
NAT1,0.004,0.000615,-3.5002473,-1.249733,-0.05869538
C3ORF21,0.00402,0.000619,-3.4983593,-1.255833,-0.15728902
ENPP4,0.00403,0.000621,-3.4975305,-1.258509,-0.17891823
ABHD14B,0.00404,0.000622,3.4970032,-1.260212,0.14040064
HS.520420,0.00405,0.000624,3.4964556,-1.26198,0.08840087
TIMM8A,0.00405,0.000625,3.4958922,-1.263799,0.1933395
ABLIM1,0.00406,0.000626,3.4954858,-1.265111,0.171114
BCAT2,0.00407,0.000628,-3.4945922,-1.267994,-0.15362445
SFXN2,0.00407,0.000627,3.4946437,-1.267828,0.10775965
COL27A1,0.00409,0.00063,-3.4932588,-1.272297,-0.12551473
MALL,0.00409,0.00063,-3.4934111,-1.271805,-0.24203863
PEX11B,0.00409,0.000631,3.4931408,-1.272677,0.14554554
C10ORF58,0.0041,0.000633,-3.4921783,-1.275782,-0.12890032
PIPSL,0.00411,0.000634,-3.4914242,-1.278214,-0.21210929
ZSWIM3,0.00411,0.000635,3.4913664,-1.2784,0.05073139
GPR83,0.00412,0.000636,3.4907532,-1.280377,0.08251825
KBTBD11,0.00412,0.000635,-3.4909591,-1.279713,-0.21758009
LOC647326,0.00412,0.000636,-3.4905784,-1.280941,-0.08952633
PIF1,0.00412,0.000636,3.4908224,-1.280154,0.08435988
HS.434307,0.00414,0.00064,3.4888683,-1.286452,0.09086105
CRIM1,0.00415,0.000641,3.4882763,-1.28836,0.29012718
SMO,0.00415,0.000641,3.4883359,-1.288168,0.10182846
MGC33846,0.00417,0.000644,3.4868827,-1.292849,0.1264993
LARGE,0.00418,0.000645,-3.4864518,-1.294237,-0.19009144
JMJD5,0.0042,0.00065,3.4843206,-1.301099,0.09596923
MAP6D1,0.0042,0.000649,3.4850357,-1.298797,0.13869672
PEX13,0.00422,0.000653,3.4829578,-1.305485,0.09679274
KIAA0363,0.00423,0.000654,-3.4824687,-1.307059,-0.16742115
UNC50,0.00423,0.000654,3.482784,-1.306044,0.12576369
RPA3,0.00425,0.000658,3.4809714,-1.311876,0.17308912
